clicks,ctr,impressions,key-1,key-2,keys,position,rootDomain,siteUrl
0,0.0,88,https://www.ladies-market.hk/about,tung choi street mong kok,"['https://www.ladies-market.hk/about', 'tung choi street mong kok']",12.397727272727273,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/about,tung choi street mong kok kowloon,"['https://www.ladies-market.hk/about', 'tung choi street mong kok kowloon']",13.6,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/about,tung choi street mongkok,"['https://www.ladies-market.hk/about', 'tung choi street mongkok']",11.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/about,"tung choi street, mong kok","['https://www.ladies-market.hk/about', 'tung choi street, mong kok']",12.571428571428571,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,u market near me,"['https://www.ladies-market.hk/about', 'u market near me']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,10,https://www.ladies-market.hk/about,ulasan ladies market,"['https://www.ladies-market.hk/about', 'ulasan ladies market']",9.6,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,68,https://www.ladies-market.hk/about,until what time is ladies market open,"['https://www.ladies-market.hk/about', 'until what time is ladies market open']",9.191176470588236,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,9,https://www.ladies-market.hk/about,welcome market near me,"['https://www.ladies-market.hk/about', 'welcome market near me']",8.666666666666668,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,welcome mongkok,"['https://www.ladies-market.hk/about', 'welcome mongkok']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,16,https://www.ladies-market.hk/about,what exit is ladies market in mongkok,"['https://www.ladies-market.hk/about', 'what exit is ladies market in mongkok']",15.8125,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,269,https://www.ladies-market.hk/about,what time does ladies market close,"['https://www.ladies-market.hk/about', 'what time does ladies market close']",6.5724907063197024,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,563,https://www.ladies-market.hk/about,what time does ladies market open,"['https://www.ladies-market.hk/about', 'what time does ladies market open']",8.27353463587922,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,46,https://www.ladies-market.hk/about,what time does ladies market open hong kong,"['https://www.ladies-market.hk/about', 'what time does ladies market open hong kong']",10.391304347826088,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,29,https://www.ladies-market.hk/about,what time does ladies market open in mong kok,"['https://www.ladies-market.hk/about', 'what time does ladies market open in mong kok']",8.586206896551724,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/about,what time does mong kok market open,"['https://www.ladies-market.hk/about', 'what time does mong kok market open']",11.2,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/about,what time does mong kok open,"['https://www.ladies-market.hk/about', 'what time does mong kok open']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,31,https://www.ladies-market.hk/about,what time does the ladies market open,"['https://www.ladies-market.hk/about', 'what time does the ladies market open']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,36,https://www.ladies-market.hk/about,what time is ladies market open,"['https://www.ladies-market.hk/about', 'what time is ladies market open']",8.722222222222221,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,14,https://www.ladies-market.hk/about,what time ladies market close,"['https://www.ladies-market.hk/about', 'what time ladies market close']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,185,https://www.ladies-market.hk/about,what time ladies market open,"['https://www.ladies-market.hk/about', 'what time ladies market open']",8.205405405405404,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,366,https://www.ladies-market.hk/about,what to buy in ladies market hong kong,"['https://www.ladies-market.hk/about', 'what to buy in ladies market hong kong']",11.30327868852459,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,80,https://www.ladies-market.hk/about,when does ladies market open,"['https://www.ladies-market.hk/about', 'when does ladies market open']",7.275,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/about,where is ladies,"['https://www.ladies-market.hk/about', 'where is ladies']",10.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,180,https://www.ladies-market.hk/about,where is ladies market,"['https://www.ladies-market.hk/about', 'where is ladies market']",4.955555555555556,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,where is ladies market in hong kong,"['https://www.ladies-market.hk/about', 'where is ladies market in hong kong']",6.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,92,https://www.ladies-market.hk/about,where is ladies market located,"['https://www.ladies-market.hk/about', 'where is ladies market located']",5.728260869565218,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,274,https://www.ladies-market.hk/about,where is ladies market located in hong kong,"['https://www.ladies-market.hk/about', 'where is ladies market located in hong kong']",6.773722627737226,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,where is the ladies,"['https://www.ladies-market.hk/about', 'where is the ladies']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,where is the nearest market,"['https://www.ladies-market.hk/about', 'where is the nearest market']",12.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,which market is near me,"['https://www.ladies-market.hk/about', 'which market is near me']",13.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,with the ladies,"['https://www.ladies-market.hk/about', 'with the ladies']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,18,https://www.ladies-market.hk/about,woman market,"['https://www.ladies-market.hk/about', 'woman market']",4.277777777777778,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,woman road,"['https://www.ladies-market.hk/about', 'woman road']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,90,https://www.ladies-market.hk/about,woman street,"['https://www.ladies-market.hk/about', 'woman street']",4.211111111111111,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,721,https://www.ladies-market.hk/about,woman street hong kong,"['https://www.ladies-market.hk/about', 'woman street hong kong']",7.1900138696255205,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,22,https://www.ladies-market.hk/about,womans market,"['https://www.ladies-market.hk/about', 'womans market']",3.227272727272727,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,women clothes shops near me,"['https://www.ladies-market.hk/about', 'women clothes shops near me']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,41,https://www.ladies-market.hk/about,women market,"['https://www.ladies-market.hk/about', 'women market']",2.4390243902439024,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,75,https://www.ladies-market.hk/about,women market near me,"['https://www.ladies-market.hk/about', 'women market near me']",4.8,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,women shopping near me,"['https://www.ladies-market.hk/about', 'women shopping near me']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,192,https://www.ladies-market.hk/about,women street,"['https://www.ladies-market.hk/about', 'women street']",3.5104166666666665,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,620,https://www.ladies-market.hk/about,women street hong kong,"['https://www.ladies-market.hk/about', 'women street hong kong']",7.232258064516129,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,47,https://www.ladies-market.hk/about,women's market,"['https://www.ladies-market.hk/about', ""women's market""]",5.297872340425532,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,55,https://www.ladies-market.hk/about,women's market hong kong,"['https://www.ladies-market.hk/about', ""women's market hong kong""]",3.4,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,29,https://www.ladies-market.hk/about,women's street,"['https://www.ladies-market.hk/about', ""women's street""]",4.551724137931035,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,198,https://www.ladies-market.hk/about,women's street hong kong,"['https://www.ladies-market.hk/about', ""women's street hong kong""]",6.343434343434343,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,102,https://www.ladies-market.hk/about,womens market,"['https://www.ladies-market.hk/about', 'womens market']",3.9313725490196076,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,203,https://www.ladies-market.hk/about,womens market hong kong,"['https://www.ladies-market.hk/about', 'womens market hong kong']",4.541871921182266,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/about,womens street,"['https://www.ladies-market.hk/about', 'womens street']",3.75,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,www.busenladies,"['https://www.ladies-market.hk/about', 'www.busenladies']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,www.lafies,"['https://www.ladies-market.hk/about', 'www.lafies']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/about,www.ledis,"['https://www.ladies-market.hk/about', 'www.ledis']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,9,https://www.ladies-market.hk/about,wwwladies,"['https://www.ladies-market.hk/about', 'wwwladies']",8.555555555555555,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,öadies,"['https://www.ladies-market.hk/about', 'öadies']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/about,женский рынок гонконг,"['https://www.ladies-market.hk/about', 'женский рынок гонконг']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,59,https://www.ladies-market.hk/about,เลดี้มาร์เก็ต มงก๊ก,"['https://www.ladies-market.hk/about', 'เลดี้มาร์เก็ต มงก๊ก']",6.898305084745763,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/about,モンコックレディースマーケット,"['https://www.ladies-market.hk/about', 'モンコックレディースマーケット']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,女人街,"['https://www.ladies-market.hk/about', '女人街']",13.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/about,女人街英文,"['https://www.ladies-market.hk/about', '女人街英文']",15.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/about,男人街 女人街,"['https://www.ladies-market.hk/about', '男人街 女人街']",16.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,9,https://www.ladies-market.hk/about,레이디스 마켓,"['https://www.ladies-market.hk/about', '레이디스 마켓']",14.555555555555555,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,19,https://www.ladies-market.hk/about,레이디스마켓,"['https://www.ladies-market.hk/about', '레이디스마켓']",13.368421052631579,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,15,https://www.ladies-market.hk/about,홍콩 레이디스 마켓,"['https://www.ladies-market.hk/about', '홍콩 레이디스 마켓']",13.133333333333333,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/about,홍콩 레이디스마켓,"['https://www.ladies-market.hk/about', '홍콩 레이디스마켓']",13.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,364,https://www.ladies-market.hk/bird-market,bird market,"['https://www.ladies-market.hk/bird-market', 'bird market']",22.0989010989011,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,61,https://www.ladies-market.hk/bird-market,bird market hk,"['https://www.ladies-market.hk/bird-market', 'bird market hk']",12.60655737704918,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,59,https://www.ladies-market.hk/bird-market,bird market hong kong,"['https://www.ladies-market.hk/bird-market', 'bird market hong kong']",28.610169491525422,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,49,https://www.ladies-market.hk/bird-market,bird market hongkong,"['https://www.ladies-market.hk/bird-market', 'bird market hongkong']",8.959183673469388,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/bird-market,bird market photos,"['https://www.ladies-market.hk/bird-market', 'bird market photos']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,bird sell,"['https://www.ladies-market.hk/bird-market', 'bird sell']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,256,https://www.ladies-market.hk/bird-market,bird street hong kong,"['https://www.ladies-market.hk/bird-market', 'bird street hong kong']",40.4765625,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,16,https://www.ladies-market.hk/bird-market,birdmarket,"['https://www.ladies-market.hk/bird-market', 'birdmarket']",10.1875,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,65,https://www.ladies-market.hk/bird-market,birds market,"['https://www.ladies-market.hk/bird-market', 'birds market']",8.107692307692307,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,birds market near me,"['https://www.ladies-market.hk/bird-market', 'birds market near me']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,buying birds,"['https://www.ladies-market.hk/bird-market', 'buying birds']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/bird-market,hk bird market,"['https://www.ladies-market.hk/bird-market', 'hk bird market']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,156,https://www.ladies-market.hk/bird-market,hogn kong birds market,"['https://www.ladies-market.hk/bird-market', 'hogn kong birds market']",48.30128205128205,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/bird-market,hong kong bird cage,"['https://www.ladies-market.hk/bird-market', 'hong kong bird cage']",68.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,50,https://www.ladies-market.hk/bird-market,hong kong bird market,"['https://www.ladies-market.hk/bird-market', 'hong kong bird market']",47.62,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/bird-market,hong kong bird street,"['https://www.ladies-market.hk/bird-market', 'hong kong bird street']",56.42857142857143,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,how birds market,"['https://www.ladies-market.hk/bird-market', 'how birds market']",4.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,16,https://www.ladies-market.hk/bird-market,parrot market,"['https://www.ladies-market.hk/bird-market', 'parrot market']",8.1875,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,selling birds,"['https://www.ladies-market.hk/bird-market', 'selling birds']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,the bird market,"['https://www.ladies-market.hk/bird-market', 'the bird market']",14.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,tree bird market,"['https://www.ladies-market.hk/bird-market', 'tree bird market']",65.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/bird-market,where to buy bird,"['https://www.ladies-market.hk/bird-market', 'where to buy bird']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/contact,hong kong ladies market opening hours,"['https://www.ladies-market.hk/contact', 'hong kong ladies market opening hours']",46.714285714285715,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,74,https://www.ladies-market.hk/contact,ladies market,"['https://www.ladies-market.hk/contact', 'ladies market']",54.608108108108105,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/contact,ladies market closing time,"['https://www.ladies-market.hk/contact', 'ladies market closing time']",52.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/contact,ladies market directions,"['https://www.ladies-market.hk/contact', 'ladies market directions']",55.333333333333336,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/contact,ladies market food,"['https://www.ladies-market.hk/contact', 'ladies market food']",47.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/contact,ladies market hk,"['https://www.ladies-market.hk/contact', 'ladies market hk']",49.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/contact,ladies market hk opening hours,"['https://www.ladies-market.hk/contact', 'ladies market hk opening hours']",63.42857142857143,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/contact,ladies market hong kong closing time,"['https://www.ladies-market.hk/contact', 'ladies market hong kong closing time']",39.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/contact,ladies market hong kong food,"['https://www.ladies-market.hk/contact', 'ladies market hong kong food']",52.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/contact,ladies market hong kong hours,"['https://www.ladies-market.hk/contact', 'ladies market hong kong hours']",59.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/contact,ladies market hong kong location,"['https://www.ladies-market.hk/contact', 'ladies market hong kong location']",179.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,59,https://www.ladies-market.hk/contact,ladies market hong kong opening hours,"['https://www.ladies-market.hk/contact', 'ladies market hong kong opening hours']",62.016949152542374,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,142,https://www.ladies-market.hk/contact,ladies market hongkong,"['https://www.ladies-market.hk/contact', 'ladies market hongkong']",3.1267605633802815,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,16,https://www.ladies-market.hk/contact,ladies market hours,"['https://www.ladies-market.hk/contact', 'ladies market hours']",49.0625,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/contact,ladies market hours hong kong,"['https://www.ladies-market.hk/contact', 'ladies market hours hong kong']",38.333333333333336,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/contact,ladies market in hong kong,"['https://www.ladies-market.hk/contact', 'ladies market in hong kong']",62.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,9,https://www.ladies-market.hk/contact,ladies market mong kok opening hours,"['https://www.ladies-market.hk/contact', 'ladies market mong kok opening hours']",48.333333333333336,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,9,https://www.ladies-market.hk/contact,ladies market mongkok,"['https://www.ladies-market.hk/contact', 'ladies market mongkok']",2.888888888888889,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/contact,ladies market mongkok opening hours,"['https://www.ladies-market.hk/contact', 'ladies market mongkok opening hours']",26.666666666666668,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,57,https://www.ladies-market.hk/contact,ladies market opening hours,"['https://www.ladies-market.hk/contact', 'ladies market opening hours']",60.01754385964912,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/contact,ladies market opening hours hong kong,"['https://www.ladies-market.hk/contact', 'ladies market opening hours hong kong']",33.333333333333336,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,25,https://www.ladies-market.hk/contact,ladies' market,"['https://www.ladies-market.hk/contact', ""ladies' market""]",23.24,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/contact,lady market mongkok,"['https://www.ladies-market.hk/contact', 'lady market mongkok']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/contact,market contact,"['https://www.ladies-market.hk/contact', 'market contact']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/contact,mong kok ladies market opening hours,"['https://www.ladies-market.hk/contact', 'mong kok ladies market opening hours']",45.333333333333336,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/contact,mongkok ladies market hours,"['https://www.ladies-market.hk/contact', 'mongkok ladies market hours']",98.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/contact,mongkok ladies market opening hours,"['https://www.ladies-market.hk/contact', 'mongkok ladies market opening hours']",60.166666666666664,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/contact,what time does ladies market open,"['https://www.ladies-market.hk/contact', 'what time does ladies market open']",31.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/credits,ladies' market photos,"['https://www.ladies-market.hk/credits', ""ladies' market photos""]",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/,hhk-042,"['https://www.ladies-market.hk/gallery/', 'hhk-042']",43.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/gallery/,hnk-018,"['https://www.ladies-market.hk/gallery/', 'hnk-018']",11.8,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/,hong kong ladies market opening hours,"['https://www.ladies-market.hk/gallery/', 'hong kong ladies market opening hours']",82.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/,hyk-015,"['https://www.ladies-market.hk/gallery/', 'hyk-015']",21.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/,hyk-024,"['https://www.ladies-market.hk/gallery/', 'hyk-024']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,19,https://www.ladies-market.hk/gallery/,ladies market,"['https://www.ladies-market.hk/gallery/', 'ladies market']",64.84210526315789,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/gallery/,ladies market fotos,"['https://www.ladies-market.hk/gallery/', 'ladies market fotos']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,8,https://www.ladies-market.hk/gallery/,ladies market hk,"['https://www.ladies-market.hk/gallery/', 'ladies market hk']",10.75,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/gallery/,ladies market hk opening hours,"['https://www.ladies-market.hk/gallery/', 'ladies market hk opening hours']",65.25,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/,ladies market hong kong food,"['https://www.ladies-market.hk/gallery/', 'ladies market hong kong food']",59.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/gallery/,ladies market hong kong opening hours,"['https://www.ladies-market.hk/gallery/', 'ladies market hong kong opening hours']",86.33333333333333,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,33,https://www.ladies-market.hk/gallery/,ladies market hong kong photo,"['https://www.ladies-market.hk/gallery/', 'ladies market hong kong photo']",4.757575757575758,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,14,https://www.ladies-market.hk/gallery/,ladies market hongkong,"['https://www.ladies-market.hk/gallery/', 'ladies market hongkong']",2.857142857142857,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/,ladies market hours hong kong,"['https://www.ladies-market.hk/gallery/', 'ladies market hours hong kong']",86.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/,ladies market in hong kong,"['https://www.ladies-market.hk/gallery/', 'ladies market in hong kong']",100.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/,ladies market mong kok opening hours,"['https://www.ladies-market.hk/gallery/', 'ladies market mong kok opening hours']",78.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,19,https://www.ladies-market.hk/gallery/,ladies market mong kok photo,"['https://www.ladies-market.hk/gallery/', 'ladies market mong kok photo']",6.7368421052631575,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/,ladies market mongkok opening hours,"['https://www.ladies-market.hk/gallery/', 'ladies market mongkok opening hours']",62.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/,ladies' market,"['https://www.ladies-market.hk/gallery/', ""ladies' market""]",65.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,28,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-001,ladies market photos,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-001', 'ladies market photos']",17.821428571428573,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,cotton on hk,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'cotton on hk']",77.57142857142857,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,cotton on mongkok,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'cotton on mongkok']",32.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,41,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,hk pajamas,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'hk pajamas']",7.951219512195122,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,hong kong ladies market opening hours,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'hong kong ladies market opening hours']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,hong kong pajamas,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'hong kong pajamas']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,king kong pajamas,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'king kong pajamas']",2.666666666666667,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,king kong pajamas kids,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'king kong pajamas kids']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,ladies market,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'ladies market']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,ladies market hong kong opening hours,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'ladies market hong kong opening hours']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,ladies' market photos,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', ""ladies' market photos""]",4.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,31,https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004,pajamas hk,"['https://www.ladies-market.hk/gallery/pages/ladies-market.hk-004', 'pajamas hk']",14.838709677419354,www.ladies-market.hk,https://www.ladies-market.hk/
